sentence,intent,language
"Upi payment for thirty one litre diesel voucher, please",petrol_payment,en
Pay from upi Voucher for twenty eight liter petrol,petrol_payment,en
Twenty seven liter diesel voucher payment using upi,petrol_payment,en
Using upi pay for one hunderd and ten litre diesel voucher,petrol_payment,en
Buy forty three litre diesel voucher through  upi payment,petrol_payment,en
"Pay from upi balance for Fuel voucher, fifty six liter  petrol",petrol_payment,en
"Pay using upi account to buy a nineteen litre diesel voucher, please",petrol_payment,en
Buy eleven liter ufill voucher through upi balance,petrol_payment,en
You fill voucher for twenty liter oil using upi pay,petrol_payment,en
Use upi account for Ufill voucher fifteen liter petrol,petrol_payment,en
"Hi, I would like to purchase a voucher for twenty eight liters of diesel, please",petrol_payment,en
I need to buy a voucher for twenty nine litres of diesel for my upcoming road trip,petrol_payment,en
any vouchers available for petrol? like to fill up my tank,petrol_payment,en
would like to purchase a voucher for twenty liters of diesel for my work commute,petrol_payment,en
"I'm going on a long drive this weekend, can I purchase a voucher for eight litres of diesel?",petrol_payment,en
buy a voucher for ten liters of diesel to use in my farming equipment,petrol_payment,en
Do you sell fuel vouchers? I need to purchase one for thirty liters of petrol for my motorcycle,petrol_payment,en
Need a twenty nine Liter diesel voucher right now,petrol_payment,en
Voucher for petrol to fill up my tank,petrol_payment,en
Urgently need a thirty six Litre diesel voucher,petrol_payment,en
"Planning a road trip, need tenLiter diesel voucher",petrol_payment,en
Buy a thirty sevenLitre diesel voucher as soon as possible,petrol_payment,en
"May I get a fifty three Liter petrol voucher, please?",petrol_payment,en
like to purchase a forty two Liter diesel voucher,petrol_payment,en
"Voucher for petrol, as a gift for my brother",petrol_payment,en
I need to buy a seventeen Litre diesel voucher ,petrol_payment,en
Can I purchase a thirty three liter diesel voucher,petrol_payment,en
"Petrol ufill voucher, rupees fifty one ",petrol_payment,en
"Fuel you fill voucher, sixty four rs  petrol",petrol_payment,en
"Ufil Voucher, rupes thirty eight  diesel, low",petrol_payment,en
Can I get a fuel voucher for rupee seventy two  worth of petrol?,petrol_payment,en
"Low on fuel, buying a rs eighty one diesel through uFill voucher ",petrol_payment,en
Please provide a rupee forty five  petrol voucher through you Fill,petrol_payment,en
Can I buy a rupees thirty five  voucher through uFil,petrol_payment,en
want to gift a ten rupees  diesel voucher for a family member road trip,petrol_payment,en
"Low on fuel, buying fifty four rupee  petrol voucher",petrol_payment,en
Can I buy a ninety three rs petrol voucher as a gift?,petrol_payment,en
I want to buy a ruppes sixty two  diesel voucher ,petrol_payment,en
Please provide a eighty two rs  petrol voucher,petrol_payment,en
"Low on fuel, require eighty four ruppes  petrol voucher",petrol_payment,en
Please provide a rupees eighty  petrol voucher,petrol_payment,en
Can I get a eighty two rs  petrol voucher?,petrol_payment,en
Can I buy a fuel voucher for forty four ruppes worth of petrol? I need to top up my car,petrol_payment,en
"Hi, can I get a voucher for rs ninety nine  worth of petrol? My tank is running low",petrol_payment,en
Buy diesel,petrol_payment,en
diesel oil buy,petrol_payment,en
Buy petrol,petrol_payment,en
Buy uFill,petrol_payment,en
uFill voucher buy,petrol_payment,en
Buy you Fill,petrol_payment,en
Buy you Fill voucher,petrol_payment,en
uFil buy,petrol_payment,en
Buy uFil voucher,petrol_payment,en
Voucher for diesel,petrol_payment,en
diesel oil Voucher,petrol_payment,en
Voucher for petrol,petrol_payment,en
You Fill service,petrol_payment,en
uFill service voucher,petrol_payment,en
uFil service buy,petrol_payment,en
Pay for diesel,petrol_payment,en
Payment for diesel oil,petrol_payment,en
Make payment for petrol,petrol_payment,en
Pay for uFill,petrol_payment,en
uFill voucher payment,petrol_payment,en
you Fill payment,petrol_payment,en
Pay for you Fill voucher,petrol_payment,en
Make payment for uFil,petrol_payment,en
Buy diesel through upi,petrol_payment,en
Use upi for diesel oil payment,petrol_payment,en
Buy petrol using upi balance,petrol_payment,en
Upi account to Buy uFill,petrol_payment,en
uFill voucher buy using upi account,petrol_payment,en
Upi balance to Buy you Fill,petrol_payment,en
Make upi payment for you Fill voucher,petrol_payment,en
Pay from upi uFil buy,petrol_payment,en
Buy uFil voucher payment from upi,petrol_payment,en
Pay for diesel through upi,petrol_payment,en
Upi pay for diesel oil Voucher,petrol_payment,en
You Fill service from upi,petrol_payment,en
Upi payment for uFill service voucher,petrol_payment,en
uFil service buy using upi,petrol_payment,en
"Need diesel voucher, fifty nine litre",petrol_payment,en
"Thirty one litre diesel voucher, please",petrol_payment,en
Voucher for twenty three litre petrol,petrol_payment,en
Twenty five litre diesel voucher,petrol_payment,en
One hundred twenty nine liter diesel voucher,petrol_payment,en
Buy forty one litre diesel voucher,petrol_payment,en
"Fuel voucher, fifty four liter  petrol",petrol_payment,en
"buy a fifty five liter diesel voucher, please",petrol_payment,en
Twelve liter ufill voucher,petrol_payment,en
You fill voucher for thirteen liter oil,petrol_payment,en
Ufill voucher fifteen liter petrol,petrol_payment,en
"Pay for diesel voucher, fifty nine  litre",petrol_payment,en
"Upi payment for thirty one litre diesel voucher, please",petrol_payment,en
Pay from upi Voucher for twenty eight liter petrol,petrol_payment,en
Twenty seven liter diesel voucher payment using upi,petrol_payment,en
Using upi pay for one hunderd and ten litre diesel voucher,petrol_payment,en
Buy forty three litre diesel voucher through  upi payment,petrol_payment,en
"Pay from upi balance for Fuel voucher, fifty six liter  petrol",petrol_payment,en
"Pay using upi account to buy a nineteen litre diesel voucher, please",petrol_payment,en
Buy eleven liter ufill voucher through upi balance,petrol_payment,en
You fill voucher for twenty liter oil using upi pay,petrol_payment,en
Use upi account for Ufill voucher fifteen liter petrol,petrol_payment,en
"Hi, I would like to purchase a voucher for twenty eight liters of diesel, please",petrol_payment,en
I need to buy a voucher for twenty nine litres of diesel for my upcoming road trip,petrol_payment,en
any vouchers available for petrol? like to fill up my tank,petrol_payment,en
would like to purchase a voucher for twenty liters of diesel for my work commute,petrol_payment,en
"I'm going on a long drive this weekend, can I purchase a voucher for eight litres of diesel?",petrol_payment,en
buy a voucher for ten liters of diesel to use in my farming equipment,petrol_payment,en
Do you sell fuel vouchers? I need to purchase one for thirty liters of petrol for my motorcycle,petrol_payment,en
Need a twenty nine Liter diesel voucher right now,petrol_payment,en
Voucher for petrol to fill up my tank,petrol_payment,en
Urgently need a thirty six Litre diesel voucher,petrol_payment,en
"Planning a road trip, need tenLiter diesel voucher",petrol_payment,en
Buy a thirty sevenLitre diesel voucher as soon as possible,petrol_payment,en
"May I get a fifty three Liter petrol voucher, please?",petrol_payment,en
like to purchase a forty two Liter diesel voucher,petrol_payment,en
"Voucher for petrol, as a gift for my brother",petrol_payment,en
I need to buy a seventeen Litre diesel voucher ,petrol_payment,en
Can I purchase a thirty three liter diesel voucher,petrol_payment,en
"Petrol ufill voucher, eighty eight rupees ",petrol_payment,en
"Fuel you fill voucher, rs seventy six  petrol",petrol_payment,en
"Ufil Voucher, ruppes forty two  diesel, low",petrol_payment,en
Can I get a fuel voucher for forty nine rs  worth of petrol?,petrol_payment,en
"Low on fuel, buying a thirty six rupees diesel through uFill voucher ",petrol_payment,en
Please provide a forty one ruppes  petrol voucher through you Fill,petrol_payment,en
Can I buy a rupes ten  voucher through uFil,petrol_payment,en
want to gift a ten rs  diesel voucher for a family member road trip,petrol_payment,en
"Low on fuel, buying thirty four rupees  petrol voucher",petrol_payment,en
Can I buy a fifteen rupes petrol voucher as a gift?,petrol_payment,en
I want to buy a ruppes thirty five  diesel voucher ,petrol_payment,en
Please provide a rupees ten  petrol voucher,petrol_payment,en
"Low on fuel, require seventy five rupes  petrol voucher",petrol_payment,en
Please provide a sixty four rupes  petrol voucher,petrol_payment,en
Can I get a twenty five rupes  petrol voucher?,petrol_payment,en
Can I buy a fuel voucher for eleven ruppes worth of petrol? I need to top up my car,petrol_payment,en
"Hi, can I get a voucher for rupee forty eight  worth of petrol? My tank is running low",petrol_payment,en
Buy diesel,petrol_payment,en
diesel oil buy,petrol_payment,en
Buy petrol,petrol_payment,en
Buy uFill,petrol_payment,en
uFill voucher buy,petrol_payment,en
Buy you Fill,petrol_payment,en
Buy you Fill voucher,petrol_payment,en
uFil buy,petrol_payment,en
Buy uFil voucher,petrol_payment,en
Voucher for diesel,petrol_payment,en
diesel oil Voucher,petrol_payment,en
Voucher for petrol,petrol_payment,en
You Fill service,petrol_payment,en
uFill service voucher,petrol_payment,en
uFil service buy,petrol_payment,en
Pay for diesel,petrol_payment,en
Payment for diesel oil,petrol_payment,en
Make payment for petrol,petrol_payment,en
Pay for uFill,petrol_payment,en
uFill voucher payment,petrol_payment,en
you Fill payment,petrol_payment,en
Pay for you Fill voucher,petrol_payment,en
Make payment for uFil,petrol_payment,en
Buy diesel through upi,petrol_payment,en
Use upi for diesel oil payment,petrol_payment,en
Buy petrol using upi balance,petrol_payment,en
Upi account to Buy uFill,petrol_payment,en
uFill voucher buy using upi account,petrol_payment,en
Upi balance to Buy you Fill,petrol_payment,en
Make upi payment for you Fill voucher,petrol_payment,en
Pay from upi uFil buy,petrol_payment,en
Buy uFil voucher payment from upi,petrol_payment,en
Pay for diesel through upi,petrol_payment,en
Upi pay for diesel oil Voucher,petrol_payment,en
You Fill service from upi,petrol_payment,en
Upi payment for uFill service voucher,petrol_payment,en
uFil service buy using upi,petrol_payment,en
"Need diesel voucher, fifty nine litre",petrol_payment,en
"Thirty one litre diesel voucher, please",petrol_payment,en
Voucher for twenty three litre petrol,petrol_payment,en
Twenty five litre diesel voucher,petrol_payment,en
One hundred twenty nine liter diesel voucher,petrol_payment,en
Buy forty one litre diesel voucher,petrol_payment,en
"Fuel voucher, fifty four liter  petrol",petrol_payment,en
"buy a fifty five liter diesel voucher, please",petrol_payment,en
Twelve liter ufill voucher,petrol_payment,en
You fill voucher for thirteen liter oil,petrol_payment,en
Ufill voucher fifteen liter petrol,petrol_payment,en
"Pay for diesel voucher, fifty nine  litre",petrol_payment,en
"Upi payment for thirty one litre diesel voucher, please",petrol_payment,en
Pay from upi Voucher for twenty eight liter petrol,petrol_payment,en
Twenty seven liter diesel voucher payment using upi,petrol_payment,en
Using upi pay for one hunderd and ten litre diesel voucher,petrol_payment,en
Buy forty three litre diesel voucher through  upi payment,petrol_payment,en
"Pay from upi balance for Fuel voucher, fifty six liter  petrol",petrol_payment,en
"Pay using upi account to buy a nineteen litre diesel voucher, please",petrol_payment,en
Buy eleven liter ufill voucher through upi balance,petrol_payment,en
You fill voucher for twenty liter oil using upi pay,petrol_payment,en
Use upi account for Ufill voucher fifteen liter petrol,petrol_payment,en
"Hi, I would like to purchase a voucher for twenty eight liters of diesel, please",petrol_payment,en
I need to buy a voucher for twenty nine litres of diesel for my upcoming road trip,petrol_payment,en
any vouchers available for petrol? like to fill up my tank,petrol_payment,en
would like to purchase a voucher for twenty liters of diesel for my work commute,petrol_payment,en
"I'm going on a long drive this weekend, can I purchase a voucher for eight litres of diesel?",petrol_payment,en
buy a voucher for ten liters of diesel to use in my farming equipment,petrol_payment,en
Do you sell fuel vouchers? I need to purchase one for thirty liters of petrol for my motorcycle,petrol_payment,en
Need a twenty nine Liter diesel voucher right now,petrol_payment,en
Voucher for petrol to fill up my tank,petrol_payment,en
Urgently need a thirty six Litre diesel voucher,petrol_payment,en
"Planning a road trip, need tenLiter diesel voucher",petrol_payment,en
Buy a thirty sevenLitre diesel voucher as soon as possible,petrol_payment,en
"May I get a fifty three Liter petrol voucher, please?",petrol_payment,en
like to purchase a forty two Liter diesel voucher,petrol_payment,en
"Voucher for petrol, as a gift for my brother",petrol_payment,en
I need to buy a seventeen Litre diesel voucher ,petrol_payment,en
Can I purchase a thirty three liter diesel voucher,petrol_payment,en
"Petrol ufill voucher, rupee sixty seven ",petrol_payment,en
"Fuel you fill voucher, eighty nine rs  petrol",petrol_payment,en
"Ufil Voucher, rupees seventy three  diesel, low",petrol_payment,en
Can I get a fuel voucher for ninety one rupee  worth of petrol?,petrol_payment,en
"Low on fuel, buying a ruppes sixty three diesel through uFill voucher ",petrol_payment,en
Please provide a ruppes ninety  petrol voucher through you Fill,petrol_payment,en
Can I buy a eighty ruppes  voucher through uFil,petrol_payment,en
want to gift a seventy six ruppes  diesel voucher for a family member road trip,petrol_payment,en
"Low on fuel, buying ruppes ten  petrol voucher",petrol_payment,en
Can I buy a forty five rupes petrol voucher as a gift?,petrol_payment,en
I want to buy a eleven rupee  diesel voucher ,petrol_payment,en
Please provide a ruppes fifty two  petrol voucher,petrol_payment,en
"Low on fuel, require rupees twenty five  petrol voucher",petrol_payment,en
Please provide a rs thirteen  petrol voucher,petrol_payment,en
Can I get a twenty five ruppes  petrol voucher?,petrol_payment,en
Can I buy a fuel voucher for rs twenty nine worth of petrol? I need to top up my car,petrol_payment,en
"Hi, can I get a voucher for fourteen rupees  worth of petrol? My tank is running low",petrol_payment,en
Buy diesel,petrol_payment,en
diesel oil buy,petrol_payment,en
Buy petrol,petrol_payment,en
Buy uFill,petrol_payment,en
uFill voucher buy,petrol_payment,en
Buy you Fill,petrol_payment,en
Buy you Fill voucher,petrol_payment,en
uFil buy,petrol_payment,en
Buy uFil voucher,petrol_payment,en
Voucher for diesel,petrol_payment,en
diesel oil Voucher,petrol_payment,en
Voucher for petrol,petrol_payment,en
You Fill service,petrol_payment,en
uFill service voucher,petrol_payment,en
uFil service buy,petrol_payment,en
Pay for diesel,petrol_payment,en
Payment for diesel oil,petrol_payment,en
Make payment for petrol,petrol_payment,en
Pay for uFill,petrol_payment,en
uFill voucher payment,petrol_payment,en
you Fill payment,petrol_payment,en
Pay for you Fill voucher,petrol_payment,en
Make payment for uFil,petrol_payment,en
Buy diesel through upi,petrol_payment,en
Use upi for diesel oil payment,petrol_payment,en
Buy petrol using upi balance,petrol_payment,en
Upi account to Buy uFill,petrol_payment,en
uFill voucher buy using upi account,petrol_payment,en
Upi balance to Buy you Fill,petrol_payment,en
Make upi payment for you Fill voucher,petrol_payment,en
Pay from upi uFil buy,petrol_payment,en
Buy uFil voucher payment from upi,petrol_payment,en
Pay for diesel through upi,petrol_payment,en
Upi pay for diesel oil Voucher,petrol_payment,en
You Fill service from upi,petrol_payment,en
Upi payment for uFill service voucher,petrol_payment,en
uFil service buy using upi,petrol_payment,en
"Need diesel voucher, fifty nine litre",petrol_payment,en
"Thirty one litre diesel voucher, please",petrol_payment,en
Voucher for twenty three litre petrol,petrol_payment,en
Twenty five litre diesel voucher,petrol_payment,en
One hundred twenty nine liter diesel voucher,petrol_payment,en
Buy forty one litre diesel voucher,petrol_payment,en
"Fuel voucher, fifty four liter  petrol",petrol_payment,en
"buy a fifty five liter diesel voucher, please",petrol_payment,en
Twelve liter ufill voucher,petrol_payment,en
You fill voucher for thirteen liter oil,petrol_payment,en
Ufill voucher fifteen liter petrol,petrol_payment,en
"Pay for diesel voucher, fifty nine  litre",petrol_payment,en
"Upi payment for thirty one litre diesel voucher, please",petrol_payment,en
Pay from upi Voucher for twenty eight liter petrol,petrol_payment,en
Twenty seven liter diesel voucher payment using upi,petrol_payment,en
Using upi pay for one hunderd and ten litre diesel voucher,petrol_payment,en
Buy forty three litre diesel voucher through  upi payment,petrol_payment,en
"Pay from upi balance for Fuel voucher, fifty six liter  petrol",petrol_payment,en
"Pay using upi account to buy a nineteen litre diesel voucher, please",petrol_payment,en
Buy eleven liter ufill voucher through upi balance,petrol_payment,en
You fill voucher for twenty liter oil using upi pay,petrol_payment,en
Use upi account for Ufill voucher fifteen liter petrol,petrol_payment,en
"Hi, I would like to purchase a voucher for twenty eight liters of diesel, please",petrol_payment,en
I need to buy a voucher for twenty nine litres of diesel for my upcoming road trip,petrol_payment,en
any vouchers available for petrol? like to fill up my tank,petrol_payment,en
would like to purchase a voucher for twenty liters of diesel for my work commute,petrol_payment,en
"I'm going on a long drive this weekend, can I purchase a voucher for eight litres of diesel?",petrol_payment,en
buy a voucher for ten liters of diesel to use in my farming equipment,petrol_payment,en
Do you sell fuel vouchers? I need to purchase one for thirty liters of petrol for my motorcycle,petrol_payment,en
Need a twenty nine Liter diesel voucher right now,petrol_payment,en
Voucher for petrol to fill up my tank,petrol_payment,en
Urgently need a thirty six Litre diesel voucher,petrol_payment,en
"Planning a road trip, need tenLiter diesel voucher",petrol_payment,en
Buy a thirty sevenLitre diesel voucher as soon as possible,petrol_payment,en
"May I get a fifty three Liter petrol voucher, please?",petrol_payment,en
like to purchase a forty two Liter diesel voucher,petrol_payment,en
"Voucher for petrol, as a gift for my brother",petrol_payment,en
I need to buy a seventeen Litre diesel voucher ,petrol_payment,en
Can I purchase a thirty three liter diesel voucher,petrol_payment,en
"Petrol ufill voucher, rupes seventy six ",petrol_payment,en
"Fuel you fill voucher, forty one rs  petrol",petrol_payment,en
"Ufil Voucher, eighty two rupes  diesel, low",petrol_payment,en
Can I get a fuel voucher for ruppes eighty five  worth of petrol?,petrol_payment,en
"Low on fuel, buying a ruppes seventy three diesel through uFill voucher ",petrol_payment,en
Please provide a rupes sixty five  petrol voucher through you Fill,petrol_payment,en
Can I buy a ruppes thirty seven  voucher through uFil,petrol_payment,en
want to gift a ruppes sixty  diesel voucher for a family member road trip,petrol_payment,en
"Low on fuel, buying rupee sixty seven  petrol voucher",petrol_payment,en
Can I buy a ruppes forty three petrol voucher as a gift?,petrol_payment,en
I want to buy a forty six rupees  diesel voucher ,petrol_payment,en
Please provide a rupee thirty eight  petrol voucher,petrol_payment,en
"Low on fuel, require twelve rupes  petrol voucher",petrol_payment,en
Please provide a seventeen rupee  petrol voucher,petrol_payment,en
Can I get a thirty five rupee  petrol voucher?,petrol_payment,en
Can I buy a fuel voucher for thirty seven rupees worth of petrol? I need to top up my car,petrol_payment,en
"Hi, can I get a voucher for rupees ninety three  worth of petrol? My tank is running low",petrol_payment,en
Buy diesel,petrol_payment,en
diesel oil buy,petrol_payment,en
Buy petrol,petrol_payment,en
Buy uFill,petrol_payment,en
uFill voucher buy,petrol_payment,en
Buy you Fill,petrol_payment,en
Buy you Fill voucher,petrol_payment,en
uFil buy,petrol_payment,en
Buy uFil voucher,petrol_payment,en
Voucher for diesel,petrol_payment,en
diesel oil Voucher,petrol_payment,en
Voucher for petrol,petrol_payment,en
You Fill service,petrol_payment,en
uFill service voucher,petrol_payment,en
uFil service buy,petrol_payment,en
Pay for diesel,petrol_payment,en
Payment for diesel oil,petrol_payment,en
Make payment for petrol,petrol_payment,en
Pay for uFill,petrol_payment,en
uFill voucher payment,petrol_payment,en
you Fill payment,petrol_payment,en
Pay for you Fill voucher,petrol_payment,en
Make payment for uFil,petrol_payment,en
Buy diesel through upi,petrol_payment,en
Use upi for diesel oil payment,petrol_payment,en
Buy petrol using upi balance,petrol_payment,en
Upi account to Buy uFill,petrol_payment,en
uFill voucher buy using upi account,petrol_payment,en
Upi balance to Buy you Fill,petrol_payment,en
Make upi payment for you Fill voucher,petrol_payment,en
Pay from upi uFil buy,petrol_payment,en
Buy uFil voucher payment from upi,petrol_payment,en
Pay for diesel through upi,petrol_payment,en
Upi pay for diesel oil Voucher,petrol_payment,en
You Fill service from upi,petrol_payment,en
Upi payment for uFill service voucher,petrol_payment,en
uFil service buy using upi,petrol_payment,en
"Need diesel voucher, fifty nine litre",petrol_payment,en
"Thirty one litre diesel voucher, please",petrol_payment,en
Voucher for twenty three litre petrol,petrol_payment,en
Twenty five litre diesel voucher,petrol_payment,en
One hundred twenty nine liter diesel voucher,petrol_payment,en
Buy forty one litre diesel voucher,petrol_payment,en
"Fuel voucher, fifty four liter  petrol",petrol_payment,en
"buy a fifty five liter diesel voucher, please",petrol_payment,en
Twelve liter ufill voucher,petrol_payment,en
You fill voucher for thirteen liter oil,petrol_payment,en
Ufill voucher fifteen liter petrol,petrol_payment,en
"Pay for diesel voucher, fifty nine  litre",petrol_payment,en
"Upi payment for thirty one litre diesel voucher, please",petrol_payment,en
Pay from upi Voucher for twenty eight liter petrol,petrol_payment,en
Twenty seven liter diesel voucher payment using upi,petrol_payment,en
Using upi pay for one hunderd and ten litre diesel voucher,petrol_payment,en
Buy forty three litre diesel voucher through  upi payment,petrol_payment,en
"Pay from upi balance for Fuel voucher, fifty six liter  petrol",petrol_payment,en
"Pay using upi account to buy a nineteen litre diesel voucher, please",petrol_payment,en
Buy eleven liter ufill voucher through upi balance,petrol_payment,en
You fill voucher for twenty liter oil using upi pay,petrol_payment,en
Use upi account for Ufill voucher fifteen liter petrol,petrol_payment,en
"Hi, I would like to purchase a voucher for twenty eight liters of diesel, please",petrol_payment,en
I need to buy a voucher for twenty nine litres of diesel for my upcoming road trip,petrol_payment,en
any vouchers available for petrol? like to fill up my tank,petrol_payment,en
would like to purchase a voucher for twenty liters of diesel for my work commute,petrol_payment,en
"I'm going on a long drive this weekend, can I purchase a voucher for eight litres of diesel?",petrol_payment,en
buy a voucher for ten liters of diesel to use in my farming equipment,petrol_payment,en
Do you sell fuel vouchers? I need to purchase one for thirty liters of petrol for my motorcycle,petrol_payment,en
Need a twenty nine Liter diesel voucher right now,petrol_payment,en
Voucher for petrol to fill up my tank,petrol_payment,en
Urgently need a thirty six Litre diesel voucher,petrol_payment,en
"Planning a road trip, need tenLiter diesel voucher",petrol_payment,en
Buy a thirty sevenLitre diesel voucher as soon as possible,petrol_payment,en
"May I get a fifty three Liter petrol voucher, please?",petrol_payment,en
like to purchase a forty two Liter diesel voucher,petrol_payment,en
"Voucher for petrol, as a gift for my brother",petrol_payment,en
I need to buy a seventeen Litre diesel voucher ,petrol_payment,en
Can I purchase a thirty three liter diesel voucher,petrol_payment,en
"Petrol ufill voucher, twenty seven rupees ",petrol_payment,en
"Fuel you fill voucher, rupees forty four  petrol",petrol_payment,en
"Ufil Voucher, rupee seventy three  diesel, low",petrol_payment,en
Can I get a fuel voucher for rupees thirty one  worth of petrol?,petrol_payment,en
"Low on fuel, buying a rs ninety one diesel through uFill voucher ",petrol_payment,en
Please provide a thirty ruppes  petrol voucher through you Fill,petrol_payment,en
Can I buy a rs fifty seven  voucher through uFil,petrol_payment,en
want to gift a seventy six rupes  diesel voucher for a family member road trip,petrol_payment,en
"Low on fuel, buying forty nine ruppes  petrol voucher",petrol_payment,en
Can I buy a ruppes eighty nine petrol voucher as a gift?,petrol_payment,en
I want to buy a ninety one ruppes  diesel voucher ,petrol_payment,en
Please provide a ruppes sixty one  petrol voucher,petrol_payment,en
"Low on fuel, require eighty eight rs  petrol voucher",petrol_payment,en
Please provide a rupes thirty eight  petrol voucher,petrol_payment,en
Can I get a sixty two rupes  petrol voucher?,petrol_payment,en
Can I buy a fuel voucher for fifty one rupee worth of petrol? I need to top up my car,petrol_payment,en
"Hi, can I get a voucher for seventy eight ruppes  worth of petrol? My tank is running low",petrol_payment,en
Buy diesel,petrol_payment,en
diesel oil buy,petrol_payment,en
Buy petrol,petrol_payment,en
Buy uFill,petrol_payment,en
uFill voucher buy,petrol_payment,en
Buy you Fill,petrol_payment,en
Buy you Fill voucher,petrol_payment,en
uFil buy,petrol_payment,en
Buy uFil voucher,petrol_payment,en
Voucher for diesel,petrol_payment,en
diesel oil Voucher,petrol_payment,en
Voucher for petrol,petrol_payment,en
You Fill service,petrol_payment,en
uFill service voucher,petrol_payment,en
uFil service buy,petrol_payment,en
Pay for diesel,petrol_payment,en
Payment for diesel oil,petrol_payment,en
Make payment for petrol,petrol_payment,en
Pay for uFill,petrol_payment,en
uFill voucher payment,petrol_payment,en
you Fill payment,petrol_payment,en
Pay for you Fill voucher,petrol_payment,en
Make payment for uFil,petrol_payment,en
Buy diesel through upi,petrol_payment,en
Use upi for diesel oil payment,petrol_payment,en
Buy petrol using upi balance,petrol_payment,en
Upi account to Buy uFill,petrol_payment,en
uFill voucher buy using upi account,petrol_payment,en
Upi balance to Buy you Fill,petrol_payment,en
Make upi payment for you Fill voucher,petrol_payment,en
Pay from upi uFil buy,petrol_payment,en
Buy uFil voucher payment from upi,petrol_payment,en
Pay for diesel through upi,petrol_payment,en
Upi pay for diesel oil Voucher,petrol_payment,en
You Fill service from upi,petrol_payment,en
Upi payment for uFill service voucher,petrol_payment,en
uFil service buy using upi,petrol_payment,en
"Need diesel voucher, fifty nine litre",petrol_payment,en
"Thirty one litre diesel voucher, please",petrol_payment,en
Voucher for twenty three litre petrol,petrol_payment,en
Twenty five litre diesel voucher,petrol_payment,en
One hundred twenty nine liter diesel voucher,petrol_payment,en
Buy forty one litre diesel voucher,petrol_payment,en
"Fuel voucher, fifty four liter  petrol",petrol_payment,en
"buy a fifty five liter diesel voucher, please",petrol_payment,en
Twelve liter ufill voucher,petrol_payment,en
You fill voucher for thirteen liter oil,petrol_payment,en
Ufill voucher fifteen liter petrol,petrol_payment,en
"Pay for diesel voucher, fifty nine  litre",petrol_payment,en
"Upi payment for thirty one litre diesel voucher, please",petrol_payment,en
Pay from upi Voucher for twenty eight liter petrol,petrol_payment,en
Twenty seven liter diesel voucher payment using upi,petrol_payment,en
Using upi pay for one hunderd and ten litre diesel voucher,petrol_payment,en
Buy forty three litre diesel voucher through  upi payment,petrol_payment,en
"Pay from upi balance for Fuel voucher, fifty six liter  petrol",petrol_payment,en
"Pay using upi account to buy a nineteen litre diesel voucher, please",petrol_payment,en
Buy eleven liter ufill voucher through upi balance,petrol_payment,en
You fill voucher for twenty liter oil using upi pay,petrol_payment,en
Use upi account for Ufill voucher fifteen liter petrol,petrol_payment,en
"Hi, I would like to purchase a voucher for twenty eight liters of diesel, please",petrol_payment,en
I need to buy a voucher for twenty nine litres of diesel for my upcoming road trip,petrol_payment,en
any vouchers available for petrol? like to fill up my tank,petrol_payment,en
would like to purchase a voucher for twenty liters of diesel for my work commute,petrol_payment,en
"I'm going on a long drive this weekend, can I purchase a voucher for eight litres of diesel?",petrol_payment,en
buy a voucher for ten liters of diesel to use in my farming equipment,petrol_payment,en
