sentence,intent,language
कर्ज के इन्सटॉलमेंट का आधा भुगतान करना है।,emi_collection_partial,hi
जो ऋण लिया था उसका आधी ई एम आई का पेमेंट करना है।,emi_collection_partial,hi
ऋण की आधी किश्त भरनी है।,emi_collection_partial,hi
मैं अपने कर्ज की आधी किस्तों का भुगतान करना चाहता हूं।,emi_collection_partial,hi
मेरा उद्देश्य लोन की आधी किस्त का भुगतान करना है।,emi_collection_partial,hi
मैं अपने आधे कर्ज को चुकाने की इच्छा रखता हूं।,emi_collection_partial,hi
अपने ऋण की आधी किस्त भरने की सोच रहा हूं।,emi_collection_partial,hi
मेरी योजना है अपने ऋण की आधी किस्त चुकाने की।,emi_collection_partial,hi
योजना है अपने कर्ज की चुकाने की आधी किष्त भरने की।,emi_collection_partial,hi
मैं चाहता हूं कि मैं अपने ऋण की आंशिक किष्त भर दूं।,emi_collection_partial,hi
अपने कर्ज चुकाने के लिए पार्शियल किष्त जमा करने की सोच रहा हूँ ।,emi_collection_partial,hi
मैं अपने ऋण की पार्शियल किश्त भुगतान करने की योजना बना रहा हूं।,emi_collection_partial,hi
अपने कर्ज की आधी किश्त भुगतान करवाना है ।,emi_collection_partial,hi
लोन की आंशिक किष्त का भुगतान करने की इच्छा रखता है।,emi_collection_partial,hi
अपने कर्ज की आधी किष्त समय पर चुकाना चाहता हूँ,emi_collection_partial,hi
अपने ऋण की आधी किश्त भरने की सोच रहा हूँ ।,emi_collection_partial,hi
यह व्यक्ति अपने कर्ज की आधी किश्त चुकाने की सोच रहा है।,emi_collection_partial,hi
अपने ऋण की आधी किश्त भरने की सोच रहा हूँ’।,emi_collection_partial,hi
मैं चाहता है कि वह अपने कर्ज की आधि किष्त भर दूँ,emi_collection_partial,hi
मैं अपने कर्ज की आधि किस्त जमा करने की सोच रहा है।,emi_collection_partial,hi
व्यक्ति अपने ऋण की आधि किस्त भुगतान करने की योजना बना रहा है।,emi_collection_partial,hi
आंशिक किस्त का  भुगतान करना है।,emi_collection_partial,hi
मुझे किश्त के एक हिस्से का भुगतान करना है।,emi_collection_partial,hi
मैं आंशिक किस्त का भुगतान करना चाहता हूँ।,emi_collection_partial,hi
मेरे पास कुछ हिस्से की किस्त का भुगतान करने के लिए पैसे हैं।,emi_collection_partial,hi
मैं आंशिक किस्त के लिए भुगतान करना चाहता हूँ।,emi_collection_partial,hi
मैं आंशिक किस्त के लिए पैसे भेजना चाहता हूँ।,emi_collection_partial,hi
"मेरे पास आंशिक किस्त के लिए पैसे हैं, उन्हें भेजना चाहता हूँ।",emi_collection_partial,hi
किश्त के एक हिस्से का पेमेंट करना है।,emi_collection_partial,hi
लोन की इन्सटॉलमेंट का पार्ट पेमेंट करना है।,emi_collection_partial,hi
पार्शियल ई एम आई पे करना चाहता हूँ।,emi_collection_partial,hi
इन्सटॉलमेंट के एक हिस्से का पेमेंट करना है।,emi_collection_partial,hi
"पूरी ई एम आई नहीं दूंगा, आधी ई एम आई ही दे रहा हूँ।",emi_collection_partial,hi
"पूरी एम आई नहीं दूंगा इस महीने, आधी ईएमआई ही दे रहा हूँ।",emi_collection_partial,hi
पार्शियल ईएमआई पे करना चाहता हूँ।,emi_collection_partial,hi
"पूरी ईएमआई नहीं दूंगा, आधी ई एम आई ही दे रहा हूँ।",emi_collection_partial,hi
"पूरी ईएमआई नहीं दूंगा इस महीने, आधी ईएमआई ही दे रहा हूँ।",emi_collection_partial,hi
पार्शियल पेमेंट कर दूंगा इस बार इन्सटॉलमेंट का।,emi_collection_partial,hi
पूरा इन्सटॉलमेंट जमा नहीं कर रहा हूँ।आधे इन्सटॉलमेंट का पेमेंट करूँगा।,emi_collection_partial,hi
लोन की जो किस्त है उसका पार्ट पेमेंट करना।,emi_collection_partial,hi
जो मंथ्ली इ एम आई है लोन की उसका आधा ही पे करूँगा।,emi_collection_partial,hi
मंथ्ली इन्सटॉलमेंट जाना है लोन का लेकिन उसका पार्ट पेमेंट ही करूँगा।,emi_collection_partial,hi
तिरानवे सतहत्तर बत्तीस दो सात दो पाँच वाले लोन की आंशिक किस्त का  भुगतान करना है।,emi_collection_partial,hi
मुझे किश्त के एक हिस्से का भुगतान करना है। बानवे अट्ठारह उनतीस ज़ीरो चार छः से लिंक्ड है लोन,emi_collection_partial,hi
मैं निन्यानवे एक एक एक तीन पाँच ज़िरो पाँच नौ से जुडी आंशिक किस्त का भुगतान करना चाहता हूँ।,emi_collection_partial,hi
मेरे पास कुछ हिस्से की किस्त का भुगतान करने के लिए पैसे हैं। लोन इकसठ सत्ताईस चालीस अट्ठाईस चार आठ से लिंक्ड है,emi_collection_partial,hi
सात सौ सत्रह छः सौ बाईस बयालीस तेरह से लिंक्ड लोन की मैं आंशिक किस्त के लिए भुगतान करना चाहता हूँ।,emi_collection_partial,hi
अठहत्तर सत्तासी अस्सी सत्ताईस बानवे दिया था लोन में उसकी पार्शियल किस्त के लिए पैसे भेजना चाहता हूँ।,emi_collection_partial,hi
"मेरे पास आंशिक किस्त के लिए पैसे हैं ये मोबाइल नंबर छियासी सात पाँच दो छः एक तीन नौ नौ से जुड़े लोन की ,उन्हें भेजना चाहता हूँ।",emi_collection_partial,hi
इकसठ सत्तावन बावन तीन एक चार पाँच वाले लोन की किश्त के एक हिस्से का पेमेंट करना है।,emi_collection_partial,hi
चौरासी सतहत्तर छिहत्तर चौरानवे पचपन वाले लोन की इन्सटॉलमेंट का पार्ट पेमेंट करना है।,emi_collection_partial,hi
पार्शियल ई एम आई पे करना चाहता हूँ बासठ पाँच उन्यासी एक छः सात आठ की ।,emi_collection_partial,hi
तिरासी निन्यानवे जीरो नौ सरसठ शून्य छः वाले इन्सटॉलमेंट के एक हिस्से का पेमेंट करना है।,emi_collection_partial,hi
"पूरी ई एम आई नहीं दूंगा, आधी ई एम आई ही दे रहा हूँ इस फ़ोन आठ सौ उनहत्तर पाँच सौ पैंतीस बाईस तेरह वाले लोन की ।",emi_collection_partial,hi
"इकहत्तर उनतीस तीन पैंतीस नौ तीन के लोन की पूरी एम आई नहीं दूंगा इस महीने, आधी ईएमआई ही दे रहा हूँ।",emi_collection_partial,hi
पार्शियल पेमेंट कर दूंगा इस बार इन्सटॉलमेंट का। ये रहा फ़ोन नंबर सत्तानवे बहत्तर सैंतालीस आठ आठ सात पाँच,emi_collection_partial,hi
पूरा इन्सटॉलमेंट जमा नहीं कर रहा हूँ इस मोबाइल फ़ोन नंबर अस्सी बारह चौबिस छिहत्तर तिरासी से जुड़े लोन की ।आधे इन्सटॉलमेंट का पेमेंट करूँगा।,emi_collection_partial,hi
लोन की जो किस्त है इक्यासी सत्तर ग्यारह सात इक्यानवे पर उसका पार्ट पेमेंट करना है मुझे ।,emi_collection_partial,hi
जो मंथ्ली इ एम आई है चौंसठ हज़ार दो सौ सरसठ छब्बीस हज़ार दो सौ छयासठ के लोन की उसका आधा ही पे करूँगा।,emi_collection_partial,hi
मंथ्ली इन्सटॉलमेंट जाना है फ़ोन नंबर नवासी चौंतीस उनतालीस ज़िरो छः पचासी वाले लोन का उसका पार्ट पेमेंट ही करूँगा।,emi_collection_partial,hi
मोबाइल छः सौ तिहत्तर तीन सौ छप्पन चालीस उनचास से जुड़े ऋण का आधा भुगतान,emi_collection_partial,hi
नंबर चौंसठ तीस तिरासी पच्चीस दो सात से लिंक्ड ऋण  की आधी किश्त का भुगतान,emi_collection_partial,hi
ऋण की आधि किश्त का भुगतान जो फ़ोन नम्बर छियानवे आठ अट्ठानवे एक एक आठ दो से जुड़ा है,emi_collection_partial,hi
मोबाइल फोन नौ हज़ार पाँच सौ दस आठ सौ इकतालीस एक सौ बहत्तर से जुड़े हुए ऋण का पार्ट पेमेंट,emi_collection_partial,hi
ऋण किश्त का पार्शियल पेमेन्ट जो फोन नंबर बहत्तर आठ तीन चार चार छः आठ तीन चार से लिंक्ड है,emi_collection_partial,hi
नम्बर सात सौ उनतीस आठ सौ नौ चौवन चौहत्तर से जुड़े ऋण की किश्त का पार्ट पेमेंट करना है,emi_collection_partial,hi
लोन का आधा भुगतान करना है जो मोबाइल नौ हज़ार तीन सौ चौरानवे तीन सौ अड़तीस जिरो से लिंक्ड है,emi_collection_partial,hi
मोबाइल फोन नब्बे निन्यानवे पंद्रह बासठ ज़ीरो सात से जुड़े कर्ज का आधा भुगतान यू पी आई से करना है,emi_collection_partial,hi
यू पी आई बैलेंस से फोन चौरासी चौबिस पाँच तीन तीन तीन दो तीन से जुडी आधि किश्त का भुगतान,emi_collection_partial,hi
यू पी आई अकाउंट से लोन का पार्शियल पेमेंट फोन नंबर है इक्यासी चौंतीस छिहत्तर चौंतालीस उनसठ,emi_collection_partial,hi
कर्ज जुड़ा है अट्ठानवे सत्तानवे पचपन इकसठ तैंतीस से इसका पार्ट पेमेंट करो यू पी आई बैलेन्स से,emi_collection_partial,hi
पैंसठ बारह चौंतीस छब्बीस छप्पन से लिंक्ड किश्त का पार्शियल पेमेंट,emi_collection_partial,hi
मोबाइल नम्बर पचानवे चौदह तेरह इकसठ आठ पाँच से जुड़े लोन का पार्ट पेमेन्ट,emi_collection_partial,hi
मोबाइल नंबर  तिरेसठ चौरानवे छः नौ चार आठ ज़िरो सात से जुड़े कर्ज का पर्शिअल पेमेन्ट,emi_collection_partial,hi
किश्त जो फोन नम्बर तिरानवे पचासी सात तीन एक नौ पाँच जिरो से जुडी है उसका पर्शिअल पेमेन्ट,emi_collection_partial,hi
लोन इन्सटॉलमेंट का पार्ट पेमेंट लोन वाला फ़ोन नंबर है आठ हज़ार चार सौ अस्सी एक सौ चौबिस दो सौ दस,emi_collection_partial,hi
लोन के पार्शियल इन्सटॉलमेंट का पेमेन्ट लोन से जुड़ा नम्बर  है निन्यानवे सत्तासी पैंतालीस पंद्रह सत्रह,emi_collection_partial,hi
सात सौ अट्ठानवे एक सौ उनसठ छियासी सत्तानवे से लिंक्ड लोन पार्शियल इंस्टॉलमेंट का पेमेंट,emi_collection_partial,hi
साठ उन्नीस पचपन अट्ठाईस बीस से जुड़े लोन पार्ट इंस्टॉलमेंट का पेमेन्ट,emi_collection_partial,hi
चौहत्तर इक्यासी छत्तीस सतहत्तर चौवन से जुड़े लोन  पार्शियल इ एम आई  का पेमेंट,emi_collection_partial,hi
पचानवे हज़ार नौ सौ सत्तासी इकतालीस हज़ार चार सौ उन्नीस से लिंक्ड  लोन पार्शियल इएमआई का पेमेन्ट,emi_collection_partial,hi
इ एम आई  का पार्ट पेमेंट जो लोन सतहत्तर अट्ठाईस उनतालीस जिरो छः पचहत्तर से लिंक्ड है,emi_collection_partial,hi
इएमआई का पार्ट पेमेन्ट जो लोन मोबाइल नंबर आठ हज़ार तीन सौ उनसठ छः सौ चौंतालीस चार सौ अठहत्तर से लिंक्ड है,emi_collection_partial,hi
कर्ज मोबाइल नंबर उनहत्तर हज़ार दो सौ पैंतालीस सत्तावन हज़ार छियानवे से लिंक्ड है इसके आधे इन्सटॉलमेंट का भुगतान,emi_collection_partial,hi
कर्ज फ़ोन  नंबर अट्ठानवे बत्तीस अट्ठाईस छब्बीस तैंतीस से लिंक्ड है उसके आधे इन्सटॉलमेंट का भुगतान,emi_collection_partial,hi
कर्ज फोन  नम्बर आठ हज़ार एक सौ तीस आठ सौ इकसठ दो सौ दो से लिंक्ड है इंस्टॉलमेंट का आधा भुगतान,emi_collection_partial,hi
नंबर इकसठ हज़ार दो सौ बासठ सैंतीस हज़ार चौरानवे से लिंक्ड लोन आधे इंस्टॉलमेंट का भुगतान,emi_collection_partial,hi
चौंसठ आठ चौरासी अट्ठाईस पाँच चार से जुड़े लोन की आधी  इ एम आई  का भुगतान,emi_collection_partial,hi
नम्बर  नौ सौ उनतालीस सात सौ पाँच छियासी छत्तीस से जुड़ी लोन की आधी इएमआई का भुगतान,emi_collection_partial,hi
छः सौ इक्यानवे निन्यानवे तैंतीस चौरासी से जुड़ी की आधी इ एम आई  का भुगतान,emi_collection_partial,hi
बहत्तर अट्ठाईस एक चार पाँच चार पाँच चार से जुड़ी की आधि इएमआई का भुगतान,emi_collection_partial,hi
यू पी आई से ऋण की आधी किश्त का भुगतान किश्त जुड़ी है इक्यासी चौंसठ बयालीस इक्यावन जीरो दो से,emi_collection_partial,hi
ऋण का पेमेंट यू पी आई से  आधी किश्त मोबाइल अस्सी तैंतीस छः शून्य आठ तीन पाँच चार से जुड़ी है,emi_collection_partial,hi
फ़ोन नवासी इक्यानवे ज़िरो आठ तेईस तिरेपन से जुड़े आधे ऋण किश्त का पेमेन्ट यू पी आई से कर दो,emi_collection_partial,hi
यू पी आई से लोन का आधा भुगतान करना है फोन बानवे पचास तिरासी जिरो पाँच पचपन से लिंक्ड है लोन,emi_collection_partial,hi
नंबर पैंसठ इकसठ सरसठ इक्कीस चौदह से लिंक्ड कर्ज का आधा भुगतान यू पी आई से करना है,emi_collection_partial,hi
नम्बर  पैंसठ इक्यासी पच्चीस अट्ठावन चौबिस से लिंक्ड किश्त का आंशिक भुगतान यू पी आई बैलेंस से करना है,emi_collection_partial,hi
यू पी आई से नम्बर  सात हज़ार सत्तासी नौ सौ ग्यारह चार सौ चौंतीस से लिंक्ड लोन का पार्शियल पेमेंट,emi_collection_partial,hi
यू पी आई खाते से नम्बर  अठासी छप्पन दस सत्ताईस पैंतीस से जुड़े कर्ज का पार्ट पेमेंट,emi_collection_partial,hi
मोबाइल  अड़सठ हज़ार चार सौ नब्बे तिरेपन हज़ार छः सौ चार से लिंक्ड किश्त का आंशिक पेमेंट यू पी आई से,emi_collection_partial,hi
नम्बर  बयासी सत्रह नवासी चौबिस छिहत्तर से जुड़े  लोन का आंशिक पेमेन्ट यू पी आई बैलेन्स से,emi_collection_partial,hi
फ़ोन छः हज़ार एक सौ बाईस एक सौ छियासी आठ सौ इक्यावन से जुड़े  कर्ज का पार्ट पेमेन्ट यू पी आई बैलेंस से,emi_collection_partial,hi
यू पी आई बैलेंस से फोन  चौंसठ छियासी अट्ठावन छयासठ सत्तासी से लिंक्ड किश्त का पार्शियल पेमेन्ट,emi_collection_partial,hi
यू पी आई से लोन के आधे इन्सटॉलमेंट का पेमेंट जो नम्बर  निन्यानवे बासठ सत्तावन उन्यासी इक्यासी से लिंक्ड है,emi_collection_partial,hi
यू पी आई खाते से लोन के आधे इन्सटॉलमेंट का पेमेन्ट लोन जुड़ा है नम्बर  नब्बे सैंतालीस जीरो नौ सत्तासी पैंतीस से,emi_collection_partial,hi
यू पी आई अकाउंट से लोन इंस्टॉलमेंट पार्ट पेमेंट जो लिंक्ड है मोबाइल नम्बर  चौरासी अठासी बत्तीस सात एक पाँच पाँच से,emi_collection_partial,hi
लोन इंस्टॉलमेंट लिंक्ड मोबाइल नंबर  सत्तानवे सैंतालीस इकतीस छः नौ छः नौ से इसका पार्ट पेमेन्ट यू पी आई अकाउंट से,emi_collection_partial,hi
पैंसठ हज़ार पाँच सौ साठ सतहत्तर हज़ार चार सौ अट्ठाईस से जुड़ी लोन  की आधी इ एम आई  का पेमेंट यू पी आई अकाउंट से,emi_collection_partial,hi
यू पी आई अकाउंट से मोबाइल नंबर  अट्ठानवे छः तीन जीरो एक आठ सात शून्य चार से जुड़ी लोन की आधी इएमआई का पेमेन्ट,emi_collection_partial,hi
मोबाइल नंबर  छः सौ उन्यासी सात सौ तेईस उनतीस सत्तासी से लिंक्ड आधी इ एम आई  का पेमेंट यू पी आई अकाउंट से,emi_collection_partial,hi
यू पी आई अकाउंट से मोबाइल  अड़सठ छब्बीस दो तीन दो दो पाँच छः से जुड़े आधि इएमआई का पेमेन्ट,emi_collection_partial,hi
नम्बर छः हज़ार आठ सौ छप्पन दो सौ उनहत्तर नौ सौ छियासी से जुड़े लोन के आधे इन्सटॉलमेंट का भुगतान यू पी आई एकाउंट  से,emi_collection_partial,hi
फ़ोन नम्बर  सत्तासी तिहत्तर शून्य सात शून्य छः चौरानवे से लिंक्ड लोन के आधे इन्सटॉलमेंट का भुगतान यूपीआई एकाउंट  से,emi_collection_partial,hi
फोन नंबर  नब्बे पचपन छः नौ सात एक सात से जुड़े लोन के आधे इंस्टॉलमेंट का भुगतान यूपीआई एकाउंट  से,emi_collection_partial,hi
यूपीआई एकाउंट  से लोन के पार्ट इंस्टॉलमेंट का भुगतान जो है मोबाइल नंबर नौ सौ बानवे चार सौ सैंतालीस पंद्रह इक्यासी पर,emi_collection_partial,hi
यूपीआई  एकाउंट  से लोन  की पार्ट इ एम आई  का भुगतान मोबाइल नम्बर सत्तासी छियासी अट्ठानवे चौवन पच्चीस,emi_collection_partial,hi
फ़ोन नंबर छिहत्तर पंद्रह पच्चीस इक्कीस ज़िरो एक पर लोन  इएमआई का पार्शियल भुगतान यूपीआई एकाउंट  से,emi_collection_partial,hi
यूपीआई एकाउंट  से फोन नम्बर सरसठ छियालीस पैंतालीस तीन नौ दो नौ पर लिए लोन की पार्टइएमआई  का भुगतान,emi_collection_partial,hi
चौरानवे तीन आठ जीरो सात चार पाँच नौ नौ वाली पार्शियल इएमआई का भुगतान यूपीआई एकाउंट  से,emi_collection_partial,hi
यूपीआई से ऋण जो लिंक्ड है ये सत्तर इक्यासी एक ज़िरो छः एक चार शून्य से उसकी आधी किश्त का भुगतान,emi_collection_partial,hi
ऋण जुड़ा है ये नम्बर चौरानवे तीन दो आठ शून्य छः नौ एक शून्य से उसका पार्शियल पेमेंट यूपीआई  से,emi_collection_partial,hi
ऋण किश्त  जुड़ी है नम्बर सरसठ हज़ार नौ सौ अड़तीस सैंतालीस हज़ार आठ सौ इकहत्तर इसका पार्ट पेमेन्ट यूपीआई से,emi_collection_partial,hi
इन्सटॉलमेंट पार्शियल पे करना है लोन का जो मोबाइल नंबर इक्यासी ज़ीरो दो शून्य शून्य तीन नौ शून्य आठ से एसोसिएटेड है ।,emi_collection_partial,hi
मैं पार्शियल इन्सटॉलमेंट देना चाहता हूँ अपने फ़ोन अस्सी तीन छियानवे चौंतालीस एक छः से एसोसिएटेड लोन का।,emi_collection_partial,hi
मुझे अपने निन्यानवे पैंतालीस बारह अट्ठारह इक्यावन से जुड़े लोन की पार्ट ईएमआई जमा करनी है।,emi_collection_partial,hi
ईएमआई की ड्यू डेट है आंशिक भुगतान करना है लोन का मोबाइल नंबर है तिरासी आठ आठ शून्य तीन आठ चार आठ पाँच,emi_collection_partial,hi
"मोबाइल फ़ोन सतहत्तर सात एक दो छः आठ छः छः सात वाले लोन की ड्यू डेट आ रही है, पार्ट इन्सटॉलमेंट भरना है।",emi_collection_partial,hi
"इन्सटॉलमेंट का आधा भुगतान करना है, जो मेरा लोन है इक्यानवे अड़तालीस तीस तीस छयासठ से एसोसिएटेड है उसका।",emi_collection_partial,hi
बासठ इक्यासी तिरेसठ सत्ताईस छब्बीस वाले लोन की पार्ट ईएमआई का भुगतान करना है।,emi_collection_partial,hi
छः सौ साठ एक सौ सरसठ चौंसठ छियासी वाले कर्ज के पार्ट इन्सटॉलमेंट का भुगतान करना है।,emi_collection_partial,hi
मोबाइल निन्यानवे सात नौ एक तीन नौ पाँच चार तीन पर जो ऋण लिया था उसका ई एम आई का पार्ट पेमेंट करना है।,emi_collection_partial,hi
ऋण जोकि इक्यानवे पचासी सात नौ आठ छः सात सात से लिंक्ड है उस की आधी किश्त भरनी है।,emi_collection_partial,hi
अपने सात सौ इक्यानवे तीन सौ चौरानवे अस्सी सैंतीस से एसोसिएटेड कर्ज की आधी किश्त का भुगतान करवाना चाहता हूँ ।,emi_collection_partial,hi
यह लोन जो पैंसठ ग्यारह तिरेपन बानवे सरसठ के साथ है की आधि किष्त का भुगतान करने की इच्छा है।,emi_collection_partial,hi
वीटी चार चार नौ एक चार ज़ीरो वाले लोन की आंशिक किस्त का  भुगतान करना है।,emi_collection_partial,hi
मुझे किश्त के एक हिस्से का भुगतान करना है ए टी आठ सात सात आठ एक आठ से लिंक्ड है लोन,emi_collection_partial,hi
मैं क्यूटी तीन सात एक सात सात पाँच से जुडी आंशिक किस्त का भुगतान करना चाहता हूँ।,emi_collection_partial,hi
मेरे पास कुछ हिस्से की किस्त का भुगतान करने के लिए पैसे हैं लोन वाईआई नौ छः पाँच छः पाँच एक से लिंक्ड है,emi_collection_partial,hi
जे आई पाँच तीन छः तीन दो चार से लिंक्ड लोन की मैं आंशिक किस्त के लिए भुगतान करना चाहता हूँ।,emi_collection_partial,hi
वाई डी एक दो दो पाँच सात सात दिया था लोन में उसकी पार्शियल किस्त के लिए पैसे भेजना चाहता हूँ।,emi_collection_partial,hi
"मेरे पास आंशिक किस्त के लिए पैसे हैं ये नंबर बी के नौ सात सात दो तीन तीन से जुड़े लोन की ,उन्हें भेजना चाहता हूँ।",emi_collection_partial,hi
जेडी तीन पाँच पाँच एक पाँच चार वाले लोन की किश्त के एक हिस्से का पेमेंट करना है।,emi_collection_partial,hi
